time,open,high,low,close,volume
2025-09-21 10:21:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:22:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:23:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:24:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:25:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:26:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:27:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:28:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:29:00,33.24,33.24,33.24,33.24,0.0
2025-09-21 10:30:00,33.2,33.2,33.2,33.2,0.35787
2025-09-21 10:31:00,33.2,33.2,33.2,33.2,0.0
2025-09-21 10:32:00,33.2,33.2,33.2,33.2,0.0
2025-09-21 10:33:00,33.2,33.2,33.2,33.2,0.0
2025-09-21 10:34:00,33.2,33.2,33.2,33.2,0.0
2025-09-21 10:35:00,33.26,33.26,33.26,33.26,0.70572202
2025-09-21 10:36:00,33.31,33.52,33.31,33.52,14.56236837
2025-09-21 10:37:00,33.49,33.53,33.49,33.53,6.57894
2025-09-21 10:38:00,33.53,33.53,33.53,33.53,0.0
2025-09-21 10:39:00,33.53,33.53,33.53,33.53,0.0
2025-09-21 10:40:00,33.53,33.53,33.53,33.53,0.0
2025-09-21 10:41:00,33.55,33.55,33.55,33.55,1.85819286
2025-09-21 10:42:00,33.57,33.57,33.57,33.57,0.15670921
2025-09-21 10:43:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:44:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:45:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:46:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:47:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:48:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:49:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:50:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:51:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:52:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:53:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:54:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:55:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:56:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:57:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:58:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 10:59:00,33.57,33.57,33.57,33.57,0.0
2025-09-21 11:00:00,33.14,33.14,33.14,33.14,0.76614
2025-09-21 11:01:00,33.14,33.14,33.14,33.14,3.63e-06
2025-09-21 11:02:00,33.11,33.11,33.11,33.11,0.79161309
2025-09-21 11:03:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:04:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:05:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:06:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:07:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:08:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:09:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:10:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:11:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:12:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:13:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:14:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:15:00,33.11,33.11,33.11,33.11,0.0
2025-09-21 11:16:00,33.05,33.05,33.05,33.05,0.30248233
2025-09-21 11:17:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:18:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:19:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:20:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:21:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:22:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:23:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:24:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:25:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:26:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:27:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:28:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:29:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:30:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:31:00,33.05,33.05,33.05,33.05,0.0
2025-09-21 11:32:00,33.0,33.0,33.0,33.0,0.18363636
2025-09-21 11:33:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:34:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:35:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:36:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:37:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:38:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:39:00,33.0,33.0,33.0,33.0,0.0
2025-09-21 11:40:00,33.07,33.07,33.07,33.07,0.5512495
2025-09-21 11:41:00,33.07,33.07,33.07,33.07,0.0
2025-09-21 11:42:00,33.07,33.07,33.07,33.07,0.0
2025-09-21 11:43:00,33.07,33.07,33.07,33.07,0.0
